country_code,shop_id,date,item_id,category_slug,category_id
id,779266191,2026-07-01,29620337535,260134616,260134616
id,779266191,2026-07-01,22686419036,260134616,260134616
id,779266191,2026-07-01,24251133314,260134616,260134616
id,779266191,2026-07-01,25001036876,260134616,260134616
id,779266191,2026-07-01,27527246851,260134642,260134642
id,779266191,2026-07-01,26127246027,260134642,260134642
id,779266191,2026-07-01,23587779086,260134642,260134642
id,779266191,2026-07-01,18088299860,260134642,260134642
id,779266191,2026-07-01,29264374480,262924137,262924137
id,779266191,2026-07-01,27527246851,262924137,262924137
id,779266191,2026-07-01,27416811310,262924137,262924137
id,779266191,2026-07-01,21195685165,262924137,262924137
id,779266191,2026-07-01,25389323175,262924137,262924137
id,779266191,2026-07-01,21795721649,262924137,262924137
id,779266191,2026-07-01,25397748026,262924137,262924137
id,779266191,2026-07-01,29014387643,262924137,262924137
id,779266191,2026-07-01,43824983854,262924137,262924137
id,779266191,2026-07-01,19223481092,262924137,262924137
id,779266191,2026-07-01,26127246027,262924137,262924137
id,779266191,2026-07-01,23587779086,262924137,262924137
id,779266191,2026-07-01,18088299860,262924137,262924137
id,779266191,2026-07-01,27115384896,262924137,262924137
id,779266191,2026-07-01,49802217586,264914127,264914127
id,779266191,2026-07-01,44802217849,264914127,264914127
id,779266191,2026-07-01,58152183963,264914127,264914127
id,779266191,2026-07-01,24720372333,265934881,265934881
id,779266191,2026-07-01,27866702818,265934881,265934881
id,779266191,2026-07-01,29424110638,265934881,265934881
id,779266191,2026-07-01,40455576600,265934881,265934881
id,779266191,2026-07-01,18192931091,265934881,265934881
id,779266191,2026-07-01,29116134787,265934881,265934881
id,779266191,2026-07-01,23341118444,265934881,265934881
id,779266191,2026-07-01,48105035999,266741284,266741284
id,779266191,2026-07-01,43928185146,266741284,266741284
id,779266191,2026-07-01,43878200654,266741284,266741284
id,779266191,2026-07-01,47506875118,268471877,268471877
id,779266191,2026-07-01,48855022633,268471877,268471877
id,779266191,2026-07-02,29264374480,245872197,245872197
id,779266191,2026-07-02,27527246851,245872197,245872197
id,779266191,2026-07-02,27416811310,245872197,245872197
id,779266191,2026-07-02,21195685165,245872197,245872197
id,779266191,2026-07-02,25389323175,245872197,245872197
id,779266191,2026-07-02,21795721649,245872197,245872197
id,779266191,2026-07-02,27866702818,245872197,245872197
id,779266191,2026-07-02,29014387643,245872197,245872197
id,779266191,2026-07-02,19223481092,245872197,245872197
id,779266191,2026-07-02,26127246027,245872197,245872197
id,779266191,2026-07-02,23587779086,245872197,245872197
id,779266191,2026-07-02,18088299860,245872197,245872197
id,779266191,2026-07-02,27115384896,245872197,245872197
id,779266191,2026-07-02,29116134787,245872197,245872197
id,779266191,2026-07-02,22577522022,260133890,260133890
id,779266191,2026-07-02,24720372333,260133890,260133890
id,779266191,2026-07-02,22076680299,260133890,260133890
id,779266191,2026-07-02,29424110638,260133890,260133890
id,779266191,2026-07-02,40455576600,260133890,260133890
id,779266191,2026-07-02,22451188653,260133890,260133890
id,779266191,2026-07-02,29620337535,260133890,260133890
id,779266191,2026-07-02,18192931091,260133890,260133890
id,779266191,2026-07-02,22686419036,260133890,260133890
id,779266191,2026-07-02,24251133314,260133890,260133890
